PROJECT_ID,COMMIT_HASH,LINES_ADDED,LINES_REMOVED,num_commit,lines_added_last_commits,lines_removed_last_commits
org.apache:felix,ac3014d5dedcaf4dda4a2c0c3fe623fcd3b44af2,29,23,86708,359,107
org.apache:felix,b823cb523bb3f574141525c32478d8973486d9c4,79,55,86826,334,106
org.apache:felix,95723b4f41624a15c0e9bbeb094169ef3b530336,91,50,86835,250,149
org.apache:felix,810a8a11e320b048bef97f7cd3d034c66952a209,87,48,86853,316,190
org.apache:felix,0055b314c5abca84ea995689621c7b9d0ebb9a13,377,63,87224,375,226
org.apache:felix,2c9e592817ea3b3032d478eac2bfaa67aa683cbc,1095,1112,87528,663,239
org.apache:felix,7ea68dd111b23989886cbb661db8a6df87302ed8,181,105,87684,1729,1328
org.apache:felix,3140cb5a164519b395814307d5d1cca461569fe0,64,78,87996,1831,1378
org.apache:felix,46a0a1b428bf7e555efdc3245a6130f08842f51e,188,107,88104,1804,1406
org.apache:felix,c2088c1027ea57718ffc4e9bfc26f25a85b1f1e8,60,47,88173,1905,1465
org.apache:felix,733ea2c52498795a8cc0fb49112f2daa70e123ee,21,42,88475,1588,1449
org.apache:felix,0093b3cdd68377d7d41c4ba82a756095d34676ec,126,101,88495,514,379
org.apache:felix,597c8ad97f52e99f72c167d3c2a09574645695d7,343,59,88647,459,375
org.apache:felix,95c83b151f5eb2b0ae7d33d72b2e30818c0d426c,29,6,89072,738,356
org.apache:felix,145411566778bf6b58ddc8ac70b2687e26f55939,118,98,89193,579,255
org.apache:felix,3a06422226f99b40097006565b4927328c9846ba,94,19,89457,637,306
org.apache:felix,a8818d50e4f6077f2ad3cb266b75e5b90dc01b42,207,35,89500,710,283
org.apache:felix,5c4343ad55abc0893cdc59797fa4fbe8dd81586b,81,55,89960,791,217
org.apache:felix,d5b7f56cd18bc0beeea9b1b4272dbb328eeb5e24,166,96,90012,529,213
org.apache:felix,7b1bcf2bc0b1c0c07861bbd734369f0f92b3d796,6,6,90845,666,303
org.apache:felix,7ffc000b33bc96a1c72b912236af11df99aefb8f,399,206,90852,554,211
org.apache:felix,1aab6f8893759a00fdd9fb4a73214a4558f09eb1,58,47,90856,859,398
org.apache:felix,b4c5868df36a61b498333c3e34d3215a97e947ce,68,24,90860,710,410
org.apache:felix,d093dc94dbac7fc1c5afa56234c8d4409639fec4,26,26,91016,697,379
org.apache:felix,5c9b67d04bf8d23ac62f4638eddfd5eae16258e3,43,36,91240,557,309
org.apache:felix,d576ed4416924908540aa985d0b24f4bb1546b57,95,36,91585,594,339
org.apache:felix,48cbc40af9a0744153f8dd3f169194e43bf7308b,252,44,91692,290,169
org.apache:felix,10d9d2ca57fca549ee77938151fb2dc254d5b284,231,159,91700,484,166
org.apache:felix,c620766eadcca9696d9bf90ad318f4611703f3d4,32,13,91730,647,301
org.apache:felix,b22ad685d46ec069bbf77115da0bb9dc7eaed2ea,291,10,92760,653,288
org.apache:felix,5d6cb54a83cfa7f6e2c6f8d645f8852f36b6378b,341,205,93450,901,262
org.apache:felix,1a0bd2c1356c8aab5d3916b62272afaf46aa9a8c,238,5,94244,1147,431
org.apache:felix,c9e91a24f71ecf8b18fecea87d403dc708df3d63,253,94,94308,1133,392
org.apache:felix,ef470041f80fc29e4ea2ef7ecd144b5d57f6795d,297,355,94375,1155,327
org.apache:felix,d458eaa674f0e06aba1badc2c350ca823004beaf,49,42,94465,1420,669
org.apache:felix,debf5cbe02e6eacd4c5c340e4fc74fa02b4783b5,312,287,95256,1178,701
org.apache:felix,283ace9a12114fa42346fba3b6fdca0b00697b67,66,51,95568,1149,783
org.apache:felix,9defc09d781d8d84e54fde9d675fc2893b66495c,29,39,95640,977,829
org.apache:felix,accd90143a0624b0208a1729c8d31169e8439375,10,10,95684,753,774
org.apache:felix,714cb3cd16bce5b93e4f8fe1d39142599f160bb8,27,36,96080,466,429
org.apache:felix,3206431fa717679dcb0b666b6f18e6a01011d283,106,86,96456,444,423
org.apache:felix,f70d25f83bb24371e3234a2f23aa337e3c12339b,256,110,96572,238,222
org.apache:felix,131472ab3297da2a84bda1f8ca2a8be097ca8e37,2,3,96828,428,281
org.apache:felix,6d2cb49abda3e0b7f4a998afc9ca1d1d8889b702,33,46,97225,401,245
org.apache:felix,eb5ecf1b37dbf7c1d5397e1880d15155cb143fa9,146,69,97440,424,281
org.apache:felix,274aa2473fa990a924d4fe6b47e1552dda4d8b5d,229,19,97528,543,314
org.apache:felix,c0b87cd92e38916f90806844cde67a8225291f38,43,35,97748,666,247
org.apache:felix,c8dea81434ef16e1b68ef629f6a5aab0b4a00226,192,18,98456,453,172
org.apache:felix,8f480e681ab1560e4854d07cf5a855e811ed94c3,0,0,98530,643,187
org.apache:felix,c1ff8727fe6801251f8867169852ac13376c7c20,262,160,98600,610,141
org.apache:felix,2925f17ee0e5ccb29b5bac950e0ebafc3a810894,227,4,98800,726,232
org.apache:felix,203bdad623a9acae186776dcfa0665c7c7e820a1,253,86,98815,724,217
org.apache:felix,a02267f51c5198cfb003ac620cb0e7536f5e6978,0,0,98955,934,268
org.apache:felix,e107ddedd777c41acf905b284dafb347311adccd,5,5,98960,742,250
org.apache:felix,c87cbf08707de9c6825b23f9214aee2b0152e575,49,28,99275,747,255
org.apache:felix,4de29f5738a2667de70b7b11fc43ddc53f3f419a,212,177,99280,534,123
org.apache:felix,0b907fb20dbcc62524e108f852d53d78020ae083,146,14,99504,519,296
org.apache:felix,f1dbd488b6afd56a1c707017210b397cc7d504ff,238,177,99512,412,224
org.apache:felix,3e1998cf52f39066af627b6516d206785ecf61c7,239,104,99520,650,401
org.apache:felix,3b0c688965f2982216122640979afd3021a091c5,312,244,100235,884,500
org.apache:felix,d219cc7d6d6e6a265a183a318e52e05d0b17f977,251,226,101555,1147,716
org.apache:felix,fd27f56f4d184f4de1d62746a93cb063a285e5e1,134,205,101592,1186,765
org.apache:felix,7378d6ab598bf60cf4217027912589b635220e1f,96,110,101872,1174,956
org.apache:felix,12331b930d8864247970b5426dae26cdb246001f,54,45,101890,1032,889
org.apache:felix,f2d67f0a1fa9d8c5a1e738642158980b6b4d1bea,27,24,102304,847,830
org.apache:felix,ec1f505830d9f31eab225eb5197bbb4bca3370bf,100,5,102500,562,610
org.apache:felix,839a47d94764ac011ec38d851dec4f0e10dc1920,358,63,102536,411,389
org.apache:felix,91b71c3f53ecd31c45f68c5080ede7359c7b6ab3,363,612,102570,635,247
org.apache:felix,6a66dfcd7728aca63dc07b021a719b020d2bd0b5,36,26,102680,902,749
org.apache:felix,764189051fbe5b1d1c6fa98bb7803087aed95d82,432,250,102720,884,730
org.apache:felix,2cc9787217c793bb744be0ae880660569f90326c,288,41,102740,1289,956
org.apache:felix,63707e9708316b6882aa1e8e1c6fe369572d8824,86,78,102872,1477,992
org.apache:felix,3f5817d889e8b1aaf7445e19dcf45643407a5bb7,125,43,103624,1205,1007
org.apache:felix,acb83214bd6db26636ebdfd13ccbfcb1932238e9,62,4,103640,967,438
org.apache:felix,494988a1e97939901bfe3301959c7905d50dfe2c,78,29,103644,993,416
org.apache:felix,cc4e03b0cf2d138f24ff82ebe5f0a77926621775,349,24,103708,639,195
org.apache:felix,2ca5793dfb0f6cfe895de0abfaec54ffd1ff4c60,154,827,104044,700,178
org.apache:felix,da5c97c653a2adfdff1ee9b8248549f68e51a208,882,62,104285,768,927
org.apache:felix,d2ff068e0e4f12c47f464cb461ed5657af7c0226,81,22,104800,1525,946
org.apache:felix,dcf33e72825a3dd8af85cea555d2f8bf65751509,419,18,104816,1544,964
org.apache:felix,b2f8d58b476c2b1567f09e2c7594ce949e13113f,142,67,104856,1885,953
org.apache:felix,b39f59890dafa4fe1957cb0e70b42548b48fb2ee,247,50,104872,1678,996
org.apache:felix,13dd63d4e76b72da5021b5f89cccd1dfc5d780ca,118,123,104965,1771,219
org.apache:felix,2d286844b1ee8aad67bc3ad485823a1854bdc8bc,54,29,105644,1007,280
org.apache:felix,01b31f31f38b1c4c017033f822cb3fb6bd73a771,175,68,105884,980,287
org.apache:felix,a14d59c7935f98ae72f4da4d87e655626b44136a,88,31,106208,736,337
org.apache:felix,c56a67195abb6255f2b628a0e0e62aaede553639,164,131,106356,682,301
org.apache:felix,3fa064faadfd3cc94b3f2065216e45508aa46a8a,159,77,106672,599,382
org.apache:felix,5005f31cc7f5b70d0f01ea82aec79a7caa5159b3,292,14,107100,640,336
org.apache:felix,fd66947947ddef0f4ad6dddceac891938e5b5595,222,55,107425,878,321
org.apache:felix,8d7216202a6e6f03e44914fe60be190129dfbdfa,129,46,107652,925,308
org.apache:felix,cdde61bf35cf52c3b18d4cf3c33d5c01e13b94f8,50,86,107764,966,323
org.apache:felix,7443c2b093860e6a2d3fad6279d62cbd287c5f2f,107,83,107772,852,278
org.apache:felix,f8b495a403f490c344327c0c81e255865e74dd88,40,57,107824,800,284
org.apache:felix,58b6785defde0fdc1984e56f1300597e99385cb3,223,91,107900,548,327
org.apache:felix,d42aa28d064da40fbe00dc844cee42578c94c364,228,70,107985,549,363
org.apache:felix,6d2802a3cc9f620fbc9f018d62be04b4b7cb25f0,15,45,108000,648,387
org.apache:felix,e3c0e4bad94fca5ab499f667cf36ff31b859dd1a,96,72,108145,613,346
org.apache:felix,80b684ff356cad159df0e468855d82687499b9c8,451,210,108432,602,335
org.apache:felix,1321612946d254f08ec1b40584257f59ba7bf6de,226,348,108536,1013,488
org.apache:felix,55900ec5fdb14e7ec8c56d9ada236074b7ba8c89,167,360,108576,1016,745
org.apache:felix,cbb5cb58ce09e155b805c5dc56339a1e73e4c773,133,158,108792,955,1035
org.apache:felix,9bbc0c2f129baccabc4208a02ecf61c3359d81ee,103,51,108852,1073,1148
org.apache:felix,690b5af2f79397cf50b6101ce1530b3d07cc95f9,178,60,109035,1080,1127
org.apache:felix,7510d3f8751d9b967dff3abd01eb60b5531a443f,214,16,109425,807,977
org.apache:felix,25c68b063f1262eae51ecd9185004a39947400e2,592,49,109758,795,645
org.apache:felix,f06fc740af748c802cc2a444873294231928d74d,246,6,109820,1220,334
org.apache:felix,e32153689040d1550621a2e37f88a284da5b0871,33,15,110116,1333,182
org.apache:felix,28bf50818ec1d71eb02ceb04241ecb9bd516d5dd,182,66,110150,1263,146
org.apache:felix,44add77cc9a6a0ab499906f26268aef4578ac1e5,559,336,110155,1267,152
org.apache:felix,43ca21bc69ca9f267c4bdfe2286155877c415b55,33,5,110176,1612,472
org.apache:felix,c8e3319232aa5e45625157fdf7e14802d07f045b,8,5,110370,1053,428
org.apache:felix,fe9a0144ab2f593b993848d17cfd8b8017fadd79,70,38,110420,815,427
org.apache:felix,e58b0fd59b9168575c3154b2d5d6c019cb418360,61,25,110456,852,450
org.apache:felix,148dcea37efb974619771d1118b2dac1306b53de,0,0,110508,731,409
org.apache:felix,21d379e0d122eefb5343e1fd429c067a21bac5f7,4,4,110512,172,73
org.apache:felix,de57c1a46f18992191e6a98a10e200b6fbaf9355,308,318,111180,143,72
org.apache:felix,0daa2fd68d46bed7e4ad6a2dd852bad1cb3cceba,240,5,111392,443,385
org.apache:felix,d8b11f6a1c7c89a6b7822c710a5e910522c74e90,185,2,112204,613,352
org.apache:felix,3a69b9b5c91e60d907e95acdd2d1cf745f824ba6,33,79,112336,737,329
org.apache:felix,1685ecf7a8762083ed8e527d522b102a363733ea,47,44,112340,770,408
org.apache:felix,837cc96969651a422975cb075e67f02c97edf701,5,1,112590,813,448
org.apache:felix,5776e41473964eeff0c007bca69534d4cc052d40,72,14,112656,510,131
org.apache:felix,fd4ecbe19cc7c57f6d40ed131b10ff748ff2ba94,74,19,113160,342,140
org.apache:felix,6f5b69e635e8cb365522ffa24b4ace830da84b92,277,27,113268,231,157
org.apache:felix,719277fc75e9cafa88d196c18f6f9a6d36223789,116,4,113364,475,105
org.apache:felix,e153a58c7fe28a2b3b91fd1067071f9b2bbf0469,14,30,113524,544,65
org.apache:felix,08dc480a1dad1ca3bad5401bc9d261a78cbb95df,361,211,113610,553,94
org.apache:felix,ccb7888fc923f1dfcf88a137f0bdf97029bad18a,74,51,113664,842,291
org.apache:felix,f1ecd4dce694f00f453ecdf4dea3dcd9ecd12bc9,154,16,113716,842,323
org.apache:felix,c5aff63a984abfd1565703ae150978ac3149c014,448,230,113780,719,312
org.apache:felix,2f3aaa3a6446fe953f7be5f58a45ab5010062d68,203,55,114220,1051,538
org.apache:felix,5d054282616e4855ebd93a67966d751d826eacf4,29,19,114460,1240,563
org.apache:felix,5b2ea2c62c37d03a6c33af625b36ebb33e6265fa,96,8,114576,908,371
org.apache:felix,0b5a205756ea417048357d6b89cb64665d5e1b31,261,180,114692,930,328
org.apache:felix,9e5a7932d38b4666d0c235b24d30ec8e3389209a,52,45,114708,1037,492
org.apache:felix,2380cb29e098c92360aaedbac8bfc7fc6f7ed9f1,286,216,114824,641,307
org.apache:felix,22fab3179d6130793ee759cd4cf089f6981c1b2d,833,389,114910,724,468
org.apache:felix,689e823911f788cc84f7e2e230da86baaac62175,588,500,114915,1528,838
org.apache:felix,529eb5a6f9ed474104d98fdf96966de4d7748a54,574,101,115326,2020,1330
org.apache:felix,2ac76d2bcb0e92e29dff8e5b586757099af5601f,28,4,115776,2333,1251
org.apache:felix,eb09a46ae093de9929d8629618281c7501bf31fe,5,5,115916,2309,1210
org.apache:felix,17efeb3316d04ee8cf77699ae9ecdf126e7c363a,282,62,116172,2028,999
org.apache:felix,b58af94fbf9515198d496b2ee63f1533cca8dfa7,105,123,117070,1477,672
org.apache:felix,d26f2bda0a9acc3a6d4049b00a836ddf4e4b6531,187,50,117140,994,295
org.apache:felix,81cd1d711c1c8a8768d209697bfb81121123a482,32,6,117144,607,244
org.apache:felix,7f81043006d8333b4899df09ab475dbaf1066d5f,238,130,117276,611,246
org.apache:felix,34d86d18a6911ba472ab87773bea6eddae8f1dd5,88,29,117540,844,371
org.apache:felix,02699f39e7cb21117a39f6f164ed857963eddcf6,23,8,117556,650,338
org.apache:felix,e220bc32799a38b370d703f7bc6d0ee554616863,769,322,118304,568,223
org.apache:felix,470a97569d7cada333fcae7bdca27b70e3c583c1,940,136,118374,1150,495
org.apache:felix,7d12c2ba08c9e6ba2584ce3174d02b69df7d5104,0,0,118444,2058,625
org.apache:felix,cae613668ab4f74436c2d6f407de83b3f39d9c8e,396,133,118524,1820,495
org.apache:felix,f74a1166d46232d784db8848347f0af33a3a92c9,9,9,118770,2128,599
org.apache:felix,7d70520e4a92f101446147b571bb4e0b969443fb,98,45,118810,2114,600
org.apache:felix,164cd8666ab3a07908c413489c6bb541cf6535a7,221,30,118980,1443,323
org.apache:felix,c49137d2d9d3bc9395ebabddcd874cd9e761d6f0,311,268,119250,724,217
org.apache:felix,382a19b60704030c125e4fd03a9efe38d8a2e80f,127,134,119630,1035,485
org.apache:felix,7341aab8bda4ad6d162980e17bca4b44749dfa29,216,593,120540,766,486
org.apache:felix,a83d8d9021d69cf5e89054328d9cd2f5fcd834dc,72,44,120600,973,1070
org.apache:felix,46bff2bff18019fa712cc07eebe79872f6db1c4f,949,779,121280,947,1069
org.apache:felix,fe66664d7357613833666c703a89fa935778c90f,10,17,121620,1675,1818
org.apache:felix,9c28c1d91400bd5b2c5ae87cfc18e4c090c4a56c,12,18,122100,1374,1567
org.apache:felix,5400d8cb38442a0ea3106a5265404ea7be4337c9,89,84,123640,1259,1451
org.apache:felix,a0ada05639d17a31c79bb32d574e48ea2ab0bd11,222,73,123702,1132,942
org.apache:felix,38d8da44dd987f6579b0761fa89b63fb4a750941,14,37,123755,1282,971
org.apache:felix,814068b12907fb40cba71e792a7fafe894e0a023,97,19,124095,347,229
org.apache:felix,1a879e543a3b75020872ecb1ba48134001975a96,586,488,124488,434,231
org.apache:felix,1a33c9704bd3d1ec810735ae40feb871de06f13f,45,115,124761,1008,701
org.apache:felix,7129443b7f88c231a9718d0feba54152e379801d,114,79,125412,964,732
org.apache:felix,7793731aee13b0a01ec27663f18ac920fa15ef53,237,233,126215,856,738
org.apache:felix,d2d3a2151473fe5928b33542d661a70d4594b3d8,55,11,126280,1079,934
org.apache:felix,25ec8f1a671d07ceaa5bc727d88bc8a971adb583,279,40,127169,1037,926
org.apache:felix,aba91fa71b9f90eeb45a6a9c148e2f969870fe27,59,74,127190,730,478
org.apache:felix,d3fc8bf643e21c43957cc9544b99678a7fd7d357,611,776,128002,744,437
org.apache:felix,c3bb03cd0deb603bd5e0880bc523f1b5609b3257,107,67,128620,1241,1134
org.apache:felix,f19b0e815f0af95807ee4ab8b528cda7c7a0a151,7,7,129591,1111,968
org.apache:felix,3cc0a18fb2948942fd68a8c98764581f199bbb81,639,46,129900,1063,964
org.apache:felix,06d332c8e6406d384a95ff6054ce9a3044014e79,191,186,129990,1423,970
org.apache:felix,b13024d204094356c793cee8c84c7c1bd6c70284,235,340,130075,1555,1082
org.apache:felix,0b9533c9ec6e64101c87b8a4aaa69fa254741a28,237,264,130914,1179,646
org.apache:felix,1cc2ef70d9dfc409182ae28f44963b2a549df5ed,194,58,131040,1309,843
org.apache:felix,4592f83c3a2a567c87d0253c74914b3369ff5ec6,132,22,131152,1496,894
org.apache:felix,646cedac8e353be444d909615f87d964d2dd67ec,8,6,131215,989,870
org.apache:felix,09409600313e85381540eb0d85b915f6a676d290,97,213,132140,806,690
org.apache:felix,07698b0a80c831851210d09e0ed2f2eba5e614fe,115,4,133020,668,563
org.apache:felix,39f688d8d78d625091b2fc30cd37e632d93a5ab4,1013,120,133350,546,303
org.apache:felix,919044c1b8fb4df7d9b90e9520308b484b7cf239,603,148,133945,1365,365
org.apache:felix,e45f8e65b461b6f34f50d30ec76992cc19f2ae31,129,120,134352,1836,491
org.apache:felix,4aba1faaeb8ea6b72286da810e8ae511438bb139,953,217,134485,1957,605
org.apache:felix,9c56a128f63a0b18160632dc1736b739b063c7d2,746,3,134610,2813,609
org.apache:felix,859955cc6f2330935431efac42f825363318195e,28,194,135840,3444,608
org.apache:felix,944404e1e9a0a98fa0e3a7bf45b9180e0b64b1e0,50,11,136370,2459,682
org.apache:felix,440ef49b8432765015284e4898424fa156747c5e,0,0,136465,1906,545
org.apache:felix,eb40630d6cd120c29506f20978c177cab73cc05f,97,8,136765,1777,425
org.apache:felix,9a99508e5f63ae4665ce900d85ec61b5244b2dbd,72,19,137879,921,216
org.apache:felix,c854d1ad56db8be312eb4d561ae5ed25ee75b39d,2086,1188,138047,247,232
org.apache:felix,3a1b6039260461dc3fb022d27528d5a1de0b1024,212,139,138054,2305,1226
org.apache:felix,984ec44aa6ca1c13485c02244c1ef1da368e3f7d,0,0,138125,2467,1354
org.apache:felix,d59b06abab04b7dfc7295b364b220f7714e69b5f,0,0,138551,2467,1354
org.apache:felix,26d5ccd9843227c923270163e35daac2a38746de,21,41,138588,2370,1346
org.apache:felix,12165e31b49067fe2305576c023af39f87263f6b,147,55,139745,2319,1368
org.apache:felix,e8b5a3abe291c85146161b0c9d0a54165892a4c8,36,30,140040,380,235
org.apache:felix,431799ce517f9517316bd1e75bc424a2a76d43dc,10,4,140045,204,126
org.apache:felix,83b512cfe9a888cab22d588de5959c82744de703,10,6,140240,214,130
org.apache:felix,97315a54713f98d714810a3afb4d2d1344d4298c,19,21,140280,224,136
org.apache:felix,b31c92e56632041022f6fd220e1c294c45197f92,94,30,140335,222,116
org.apache:felix,c330c92a45a15d87f1242503b156bec377ea8619,101,4,141090,169,91
org.apache:felix,d22c65a87d386e7ee3f1d216ede817818b4a9e98,377,135,141110,234,65
org.apache:felix,63f5cca320bafa225af1cd40d3659607d3c84de2,126,185,141385,601,196
org.apache:felix,3c9f08b853997e1acbb5c2048c40ade40e6c638a,222,64,142490,717,375
org.apache:felix,ad4de7a4513bd60ce2ff00a8405031bdf7b2ec72,2004,554,142632,920,418
org.apache:felix,79bc7448e5ad69fb37fdc90c804265cc6789b135,72,258,142875,2830,942
org.apache:felix,eb37dc43e61f193da81ce4b8f629688580cd7f8b,66,138,144150,2801,1196
org.apache:felix,646b818085b2e338a7fd9f6cdf2cc9beb6384e83,55,111,144156,2490,1199
org.apache:felix,bc3bea6880bb4174e4e6eba9e9cf774b765ae42d,403,166,144294,2419,1125
org.apache:felix,77de75d6dd6cf9deb07697e21ebd9b5a8b161e3a,73,219,144564,2600,1227
org.apache:felix,2e0c022f909cfc2f19963bdecdbe0665ef02d37c,557,625,145240,669,892
org.apache:felix,7f027701c6e2ada031fbc873ff6df41c7276eb04,33,33,145272,1154,1259
org.apache:felix,042ecde46f7bc1115898c98161f0872461cba989,42,44,145490,1121,1154
org.apache:felix,2ce221ca127b3ff0b5089195cd80e2eedf2ed33c,141,70,145632,1108,1087
org.apache:felix,00131775cf82db598a0cda06bb36c67cb3602a81,86,22,145920,846,991
org.apache:felix,0322267fd3523430ea96d032117a7631af6290a0,25,14,146808,859,794
org.apache:felix,cf69b1c494441633a88e69c32de6053f9a132846,235,104,146850,327,183
org.apache:felix,8ded84f8dc188ffcbca73b5729595c6a1377b4d8,253,193,147440,529,254
org.apache:felix,f6003b507910b2bcd115328814a51caf2f846568,297,331,147640,740,403
org.apache:felix,51371a59bfc71cd74e90f08f95c4286684f6f8b3,332,164,147890,896,664
org.apache:felix,94a456b89fb34c497a8aba30c7e74f33a3f60378,18,25,147980,1142,806
org.apache:felix,4562b85439ec8182f3cb99523ed023e4afb47386,284,187,148272,1135,817
org.apache:felix,027987554698f6fbcae384c5dd8901b3e30ded66,132,132,148410,1184,900
org.apache:felix,37243aaaeb9faff02cb52be1fcd7939c567917b0,63,31,148518,1063,839
org.apache:felix,ddd90945ae1f5ad614da5e227ed9f66a3279fc8d,145,51,148626,829,539
org.apache:felix,e36433c5e00b213ec50a2ece39f851da38f0856e,87,112,148860,642,426
org.apache:felix,18c86c83de2e8fc5a1156257f47792b207a830a6,177,67,149328,711,513
org.apache:felix,c4fbef123afef178586fff8ae6cf85e1a53cc53a,206,18,149674,604,393
org.apache:felix,af409f59e2b670a46c401f3c3e0c272d184cc689,175,13,150689,678,279
org.apache:felix,3a219e673feb8640a7e380213e53d37dccd94db2,169,14,151046,790,261
org.apache:felix,7d23f84df9c6ff94cd721f3b21b93dfdab1274cd,166,191,151081,814,224
org.apache:felix,585811eae87ff957a7165bcaf6d85158ce7d7f55,38,14,151398,893,303
org.apache:felix,d07060fde9475ded2578a99b3ca940210bbe11a5,232,49,151734,754,250
org.apache:felix,cb1a01fd2cd7738e4fb09575222fc59b24f09752,71,158,152358,780,281
org.apache:felix,3abce080fa3b3b0c66c72fcba10c93065670c7c2,199,268,152424,676,426
org.apache:felix,11501ff5c5afda6508a86c795db23dd098517a4c,231,322,152430,706,680
org.apache:felix,c23ec1ea84cefc46afa2d7ab761b22905459570d,37,237,153488,771,811
org.apache:felix,c92486fe16b7c14ebe81c4db8d88d2e8c505017a,149,14,154290,770,1034
org.apache:felix,3a0aac440b11a9d0065fbf1ccf28341dee6c933a,334,206,154344,687,999
org.apache:felix,9e553563249a42da7b8664b9de97969d4645e675,12,10,155729,950,1047
org.apache:felix,00c32177cc616c67fd26d5351a1bcb68059c2b0f,858,735,156888,763,789
org.apache:felix,f830ba0f20978415141c7aa514aa556d49d63882,283,163,157674,1390,1202
org.apache:felix,2136bed8888fece2c3d8dabac3af379305a9208d,315,69,157928,1636,1128
org.apache:felix,d4bd4b470798c284ad4a79a4548eda86eb155f4a,616,84,158418,1802,1183
org.apache:felix,bf756ad0279f570120fd55aab24dd23b71c57fa4,182,95,158586,2084,1061
org.apache:felix,9a138e0d934b876bd2729ea0ab94ad963eac5406,304,71,158616,2254,1146
org.apache:felix,ba7157dc9d25247b37c00893a431032a51ab4a81,103,29,158984,1700,482
org.apache:felix,3d2e194598bbfce4c023f04021f4e210c68c9113,41,129,159061,1520,348
org.apache:felix,5ba72ff46c5740b33dff2084913ce60a36813ee7,591,550,159250,1246,408
org.apache:felix,19fcbcb46b103869fc1d6f9d3027279b2cda98da,103,88,159992,1221,874
org.apache:felix,7c1d603ef1bcd5a81567a9778ce3d8c084b63933,261,485,160678,1142,867
org.apache:felix,6ed437aa1663d1afbdd76778973614ffd42aaceb,127,33,161388,1099,1281
org.apache:felix,35ddac28c5bb42a968e276e265a7ec9638ec74e0,1013,333,164560,1123,1285
org.apache:felix,84ff1d84052538bb1d8e8e929bd07b9f6b3133de,9,9,166626,2095,1489
org.apache:felix,1ca306bc8adfb878572815971d18dc21f7b95bb6,212,403,168192,1513,948
org.apache:felix,1a0fc780a7a82161e4e0e5f11d31d7339027f0a2,232,13,168300,1622,1263
org.apache:felix,9d8b5c97925f21ab39282e4f5a822077fad4e24b,226,57,169008,1593,791
org.apache:felix,bd1ebf9656c19dbf11b2ae5c2428cc0238aedbd7,294,151,169512,1692,815
org.apache:felix,ab96878bea0d86b709c330db268d29fac0d577b8,209,326,169776,973,633
org.apache:felix,4f29a6aff62790cdb0359333c746afcebeabcf41,305,59,169896,1173,950
org.apache:felix,ad1083feac8fac6b6f4ffaf722432ed789eb751b,83,74,170688,1266,606
org.apache:felix,a134284e5bdae8d039bc3570a983e770aa1081a6,293,94,173026,1117,667
org.apache:felix,b39c375ae6c960d8955d802f5f3f18a5609dad52,204,223,173943,1184,704
org.apache:felix,00f9d2f7491c7c156e6c865012bffd06d6b55189,88,24,174786,1094,776
org.apache:felix,1e56be5290ff3d68bf656ceb81ab05d1cbf36f0b,117,14,174852,973,474
org.apache:felix,06c19e05e6a4c5ab88e61fcdf508b95c6a012ee8,158,64,175422,785,429
org.apache:felix,706fb27bdea7b046c1840eb819a5776ac2dc57d8,55,9,175752,860,419
org.apache:felix,92d647c403e6a275705c5876ea9614bb981bbb24,323,76,176112,622,334
org.apache:felix,3bb00157d84a12179320581623cec8754dd24b9e,324,65,176118,741,187
org.apache:felix,40f5b4ff96dfd4cc8f825508aee82ccbf6f7c9e1,263,117,176625,977,228
org.apache:felix,84fd05fd970a0aeebf44b42c8a22768011deed2b,172,437,176904,1123,331
org.apache:felix,e14bf47b1cb28737197a18e87005dfdb6efa7e3f,274,112,177024,1137,704
org.apache:felix,8d6f7f2d8be9107b9d9533891677a586bc4a59bf,487,271,177198,1356,807
org.apache:felix,743f391e46813b3871774982a7b4d84d4839582d,121,91,177300,1520,1002
org.apache:felix,e5b8b537962a8ec82e991b94596c251c7aba9190,208,234,177492,1317,1028
org.apache:felix,5f3f0a592286466b9ee275de36387c7270858af9,1264,1343,177500,1262,1145
org.apache:felix,b2e4feb63f942352e78ca967146de07b238c729f,226,270,177564,2354,2051
org.apache:felix,e2264841693627e63ac9ffe3b59b61c542d89625,145,258,177800,2306,2209
org.apache:felix,60296825b6b4c984c9f6134806c09e157c23e0c2,162,277,177807,1964,2196
org.apache:felix,14d3bd18a4faf41a0b9e214582e6d0b3919fe71e,221,349,177814,2005,2382
org.apache:felix,7ecffce0c3a13fb58424504960474d0dfadfa50b,442,506,177980,2018,2497
org.apache:felix,90ba4faa551ca92510b2487c81e46e2c85ca441f,10,10,180136,1196,1660
org.apache:felix,828f51fd0029205e309e27c0e8af1710321ca9bf,975,371,180720,980,1400
org.apache:felix,a446ec28fe67cf675a0c2f9b29d87274568b926f,1141,113,180765,1810,1513
org.apache:felix,9fbce8ba2a3ae4258b905759ea8e5b7be2c4cdca,297,153,181230,2789,1349
org.apache:felix,1c9211a712639b85da8adc415b1515c8a1cb1c07,1311,6,181804,2865,1153
org.apache:felix,64642a18324da51972cafbe20fa46c55b18e5877,0,0,182736,3734,653
org.apache:felix,4781bc9928e21041de1d60119a8459b4dd9a4654,233,53,182940,3724,643
org.apache:felix,26444e21b7fca533aecb90080f3a4ec123e63a40,410,650,183033,2982,325
org.apache:felix,7a384a6e7082e5c5bba4cb92d3d3f3b2f37ccf9d,197,28,183372,2251,862
